,HY_id,HY_tipo,HY_metros_totales,HY_num_banos,HY_num_terrazas,HY_trastero,HY_num_garajes,HY_precio,% Descuento,IDEA_area,IDEA_poblacion,IDEA_densidad,IDEA_pc_1960,IDEA_pc_1960_69,IDEA_pc_1970_79,IDEA_pc_1980_89,IDEA_pc_1990_99,IDEA_pc_2000_10,IDEA_pc_comercio,IDEA_pc_industria,IDEA_pc_oficina,IDEA_pc_otros,IDEA_pc_residencial,IDEA_pc_trast_parking,IDEA_ind_tienda,IDEA_ind_turismo,IDEA_ind_alimentacion,IDEA_ind_riqueza,IDEA_rent_alquiler,IDEA_ind_elasticidad,IDEA_ind_liquidez,IDEA_unitprice_sale_residential,IDEA_price_sale_residential,IDEA_stock_sale_residential,IDEA_demand_sale_residential,IDEA_unitprice_rent_residential,IDEA_price_rent_residential,IDEA_stock_rent_residential,IDEA_demand_rent_residential,GA_page_views,GA_mean_bounce,GA_exit_rate,TARGET,num_images,image_brightness,piscina,has_image,descr_len,has_description,active_week,indicador_demanda_zona,diff_precio_zona
7539,6528469,Piso,999.0,1,0,0,0,41100.0,-25.95,1304.08,8367.0,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,8,60.0,60.0,123.95,0.0,0.0,0,0,0.0,0,20,0.0,-0.9996478175425217
7540,6528468,Casa de pueblo,999.0,1,0,0,0,71400.0,0.0,18795.89,5294.0,0.28,0.09,0.09,0.19,0.17,0.22,0.22,0.01,0.01,0.0,0.18,0.41,0.41,0.0,0.33,0.33,0.14,4.79,0.0,0.0,525.31,68545.54,153.0,48.33,2.84,378.57,12.0,49.59,27,58.97,70.51,236.36,0.0,0.0,0,0,0.0,0,25,0.0,-0.9989573140503165
7541,6528527,Trastero,99.0,0,0,0,0,2700.0,-3.5700000000000003,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,25,30.77,32.05,70.25,0.0,0.0,0,0,36.0,1,17,0.0,-0.9998248435324355
7542,6528470,Trastero,99.0,0,0,0,0,2600.0,-3.6999999999999997,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,3,0.0,0.0,16.5,0.0,0.0,0,0,0.0,0,1,0.0,-0.9998313308090121
7543,6528552,Trastero,99.0,0,0,0,0,2600.0,-3.6999999999999997,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,4,0.0,33.33,19.83,0.0,0.0,0,0,0.0,0,5,0.0,-0.9998313308090121
7544,6528540,Trastero,99.0,0,0,0,0,2600.0,-3.6999999999999997,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,3,0.0,0.0,76.0,0.0,0.0,0,0,0.0,0,1,0.0,-0.9998313308090121
7545,6528472,Trastero,99.0,0,0,0,0,2600.0,-3.6999999999999997,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,5,0.0,0.0,26.83,0.0,0.0,0,0,0.0,0,4,0.0,-0.9998313308090121
7546,6528526,Trastero,99.0,0,0,0,0,2600.0,-3.6999999999999997,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,3,0.0,0.0,17.25,0.0,0.0,0,0,0.0,0,1,0.0,-0.9998313308090121
7547,6528494,Trastero,99.0,0,0,0,0,2600.0,-3.6999999999999997,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,3,0.0,0.0,12.0,0.0,0.0,0,0,0.0,0,1,0.0,-0.9998313308090121
7548,6528480,Trastero,99.0,0,0,0,0,2600.0,-3.6999999999999997,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,3,0.0,0.0,16.5,0.0,0.0,0,0,0.0,0,1,0.0,-0.9998313308090121
7549,6528497,Trastero,99.0,0,0,0,0,2600.0,-3.6999999999999997,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,3,0.0,0.0,16.25,0.0,0.0,0,0,0.0,0,1,0.0,-0.9998313308090121
7550,6528519,Trastero,99.0,0,0,0,0,2600.0,-3.6999999999999997,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,5,0.0,0.0,34.83,0.0,0.0,0,0,0.0,0,4,0.0,-0.9998313308090121
7551,6528516,Trastero,99.0,0,0,0,0,3000.0,-3.2300000000000004,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,3,0.0,0.0,13.75,0.0,0.0,0,0,0.0,0,1,0.0,-0.9998053817027062
7552,6528490,Trastero,99.0,0,0,0,0,3000.0,-3.2300000000000004,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,3,0.0,0.0,17.75,0.0,0.0,0,0,0.0,0,1,0.0,-0.9998053817027062
7553,6528485,Trastero,99.0,0,0,0,0,3000.0,-3.2300000000000004,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,2,0.0,0.0,13.5,0.0,0.0,0,0,0.0,0,1,0.0,-0.9998053817027062
7554,6528471,Trastero,99.0,0,0,0,0,3000.0,-3.2300000000000004,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,3,0.0,0.0,6.0,0.0,0.0,0,0,0.0,0,1,0.0,-0.9998053817027062
7555,6528556,Trastero,99.0,0,0,0,0,3000.0,-3.2300000000000004,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,3,0.0,0.0,235.33,0.0,0.0,0,0,0.0,0,11,0.0,-0.9998053817027062
7556,6528531,Trastero,99.0,0,0,0,0,3100.0,-3.1199999999999997,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,5,0.0,20.0,56.6,0.0,0.0,0,0,0.0,0,12,0.0,-0.9997988944261298
7557,6528545,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,5,0.0,0.0,7.67,0.0,0.0,0,0,0.0,0,4,0.0,-0.9993447850657775
7558,6528546,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,5,0.0,0.0,3.67,0.0,0.0,0,0,0.0,0,4,0.0,-0.9993447850657775
7559,6528479,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,4,0.0,0.0,6.5,0.0,0.0,0,0,0.0,0,5,0.0,-0.9993447850657775
7560,6528530,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,4,0.0,0.0,7.83,0.0,0.0,0,0,0.0,0,4,0.0,-0.9993447850657775
7561,6528550,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,3,0.0,0.0,9.0,0.0,0.0,0,0,0.0,0,1,0.0,-0.9993447850657775
7562,6528506,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,4,0.0,0.0,43.0,0.0,0.0,0,0,0.0,0,11,0.0,-0.9993447850657775
7563,6528543,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,3,0.0,0.0,4.25,0.0,0.0,0,0,0.0,0,1,0.0,-0.9993447850657775
7564,6528509,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,3,0.0,0.0,7.0,0.0,0.0,0,0,0.0,0,1,0.0,-0.9993447850657775
7565,6528467,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,7,0.0,0.0,4.5,0.0,0.0,0,0,0.0,0,4,0.0,-0.9993447850657775
7566,6528507,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,2,0.0,0.0,157.5,0.0,0.0,0,0,0.0,0,0,0.0,-0.9993447850657775
7567,6528523,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,3,0.0,0.0,8.0,0.0,0.0,0,0,0.0,0,0,0.0,-0.9993447850657775
7568,6528522,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,3,0.0,0.0,30.33,0.0,0.0,0,0,0.0,0,0,0.0,-0.9993447850657775
7569,6528492,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,3,0.0,0.0,15.0,0.0,0.0,0,0,0.0,0,3,0.0,-0.9993447850657775
7570,6528475,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,2,0.0,0.0,36.0,0.0,0.0,0,0,0.0,0,0,0.0,-0.9993447850657775
7571,6528498,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,3,0.0,0.0,10.0,0.0,0.0,0,0,0.0,0,1,0.0,-0.9993447850657775
7572,6528473,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,2,0.0,0.0,13.0,0.0,0.0,0,0,0.0,0,0,0.0,-0.9993447850657775
7573,6528514,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,2,0.0,0.0,153.0,0.0,0.0,0,0,0.0,0,0,0.0,-0.9993447850657775
7574,6528547,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,3,0.0,0.0,8.75,0.0,0.0,0,0,0.0,0,1,0.0,-0.9993447850657775
7575,6528529,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,2,0.0,0.0,11.0,0.0,0.0,0,0,0.0,0,0,0.0,-0.9993447850657775
7576,6528477,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,2,0.0,0.0,13.0,0.0,0.0,0,0,0.0,0,0,0.0,-0.9993447850657775
7577,6528548,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,2,0.0,0.0,13.5,0.0,0.0,0,0,0.0,0,0,0.0,-0.9993447850657775
7578,6528521,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,2,0.0,0.0,43.5,0.0,0.0,0,0,0.0,0,0,0.0,-0.9993447850657775
7579,6528500,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,3,0.0,25.0,4.0,0.0,0.0,0,0,0.0,0,1,0.0,-0.9993447850657775
7580,6528538,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,4,0.0,0.0,35.25,0.0,0.0,0,0,0.0,0,4,0.0,-0.9993447850657775
7581,6528486,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,2,0.0,0.0,9.0,0.0,0.0,0,0,0.0,0,0,0.0,-0.9993447850657775
7582,6528501,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,2,0.0,0.0,12.0,0.0,0.0,0,0,0.0,0,0,0.0,-0.9993447850657775
7583,6528536,Garaje,99.0,0,0,0,0,10100.0,-3.81,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,4,0.0,66.66,27.75,0.0,0.0,0,0,0.0,0,1,0.0,-0.9993447850657775
7584,6528489,Piso,99.0,2,0,0,0,115000.0,-2.54,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,60,15.38,22.76,85.38,0.0,0.0,0,0,33.0,1,12,0.0,-0.9925396319370717
7585,6528553,Piso,99.0,2,0,0,0,91800.0,-2.34,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,8,0.0,33.33,13.0,0.0,0.0,0,0,0.0,0,9,0.0,-0.9940446801028102
7586,6528496,Piso,99.0,2,0,0,0,89600.0,-2.29,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,48,12.5,21.59,137.75,0.0,0.0,0,0,36.0,1,16,0.0,-0.9941874001874923
7587,6528505,Piso,99.0,2,0,0,0,118000.0,-2.48,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,7,0.0,33.33,44.42,0.0,0.0,0,0,0.0,0,11,0.0,-0.992345013639778
7588,6528478,Piso,99.0,2,0,0,0,115000.0,-2.54,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,8,0.0,0.0,196.75,0.0,0.0,0,0,0.0,0,8,0.0,-0.9925396319370717
7589,6528499,Piso,99.0,2,0,0,0,89000.0,-2.31,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,12,14.29,47.62,13.43,0.0,0.0,0,0,0.0,0,12,0.0,-0.9942263238469511
7590,6528504,Piso,99.0,2,0,0,0,92600.0,-2.32,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,9,0.0,20.0,11.27,0.0,0.0,0,0,0.0,0,11,0.0,-0.9939927818901987
7591,6528518,Piso,99.0,2,0,0,0,103000.0,-2.83,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,6,0.0,0.0,14.06,0.0,0.0,0,0,0.0,0,5,0.0,-0.9933181051262469
7592,6528541,Piso,99.0,2,0,0,0,82500.0,-2.25,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,7,0.0,0.0,21.58,0.0,0.0,0,0,0.0,0,9,0.0,-0.994647996824421
7593,6528534,Piso,99.0,2,0,0,0,84000.0,-2.21,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,9,25.0,25.0,16.38,0.0,0.0,0,0,0.0,0,8,0.0,-0.994550687675774
7594,6528482,Piso,99.0,2,0,0,0,102000.0,-1.92,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,10,20.0,20.0,137.15,0.0,0.0,0,0,0.0,0,8,0.0,-0.9933829778920114
7595,6528524,Piso,99.0,2,0,0,0,84300.0,-2.32,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,14,16.67,33.33,35.95,0.0,0.0,0,0,0.0,0,10,0.0,-0.9945312258460448
7596,6528528,Piso,99.0,2,0,0,0,95500.0,-2.25,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,19,0.0,27.38,16.67,0.0,0.0,0,0,0.0,0,9,0.0,-0.9938046508694812
7597,6528466,Piso,99.0,2,0,0,0,103000.0,-2.83,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,7,0.0,0.0,16.5,0.0,0.0,0,0,0.0,0,5,0.0,-0.9933181051262469
7598,6528532,Piso,99.0,2,0,0,0,85900.0,-2.16,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,18,46.67,48.02,55.32,0.0,0.0,0,0,0.0,0,16,0.0,-0.9944274294208213
7599,6528551,Piso,99.0,2,0,0,0,82500.0,-2.25,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,8,0.0,8.33,18.78,0.0,0.0,0,0,0.0,0,5,0.0,-0.994647996824421
7600,6528535,Piso,99.0,2,0,0,0,103000.0,-2.83,3149.92,6458.0,2.83,0.1,0.1,0.04,0.11,0.2,0.45,0.01,0.0,0.02,0.04,0.43,0.45,0.21,0.27,0.2,0.17,4.51,4.0,0.0,1207.13,155704.94,546.0,49.77,4.69,543.58,42.0,51.33,12,0.0,27.78,80.78,0.0,0.0,0,0,0.0,0,9,0.0,-0.9933181051262469
7601,6528487,Piso,999.0,1,0,0,0,39900.0,-5.2299999999999995,1953.47,7599.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,3.0,0.0,940.32,129370.0,1083.0,49.1,4.64,565.0,54.0,51.55,5,50.0,62.5,47.25,0.0,0.0,0,0,0.0,0,23,0.0,-0.9996912735569302
7602,6528513,Chalet,999.0,2,0,0,0,135000.0,-10.0,2088.74,15221.0,7.29,0.03,0.03,0.04,0.04,0.25,0.6,0.01,0.01,0.01,0.03,0.55,0.39,0.69,0.08,0.23,0.19,4.86,1.0,1.0,1043.27,127095.88,2331.0,49.45,4.79,627.68,93.0,51.4,27,37.5,58.33,165.18,0.0,0.0,0,0,0.0,0,33,100.85,-0.9989367465323413
7603,6529765,Local,72.0,0,0,0,0,32300.0,0.0,1571.13,6980.0,4.44,0.13,0.13,0.15,0.11,0.11,0.37,0.01,0.02,0.02,0.1,0.42,0.43,0.0,0.0,1.0,0.11,5.15,3.0,0.0,603.64,87718.61,756.0,48.53,3.5,443.75,15.0,50.79,64,11.11,11.73,35.19,4.0,0.3403641067538127,0,1,0.0,0,39,99.32,-0.9948857932072669
