,HY_id,HY_tipo,HY_metros_totales,HY_num_banos,HY_num_terrazas,HY_trastero,HY_num_garajes,HY_precio,% Descuento,IDEA_area,IDEA_poblacion,IDEA_densidad,IDEA_pc_1960,IDEA_pc_1960_69,IDEA_pc_1970_79,IDEA_pc_1980_89,IDEA_pc_1990_99,IDEA_pc_2000_10,IDEA_pc_comercio,IDEA_pc_industria,IDEA_pc_oficina,IDEA_pc_otros,IDEA_pc_residencial,IDEA_pc_trast_parking,IDEA_ind_tienda,IDEA_ind_turismo,IDEA_ind_alimentacion,IDEA_ind_riqueza,IDEA_rent_alquiler,IDEA_ind_elasticidad,IDEA_ind_liquidez,IDEA_unitprice_sale_residential,IDEA_price_sale_residential,IDEA_stock_sale_residential,IDEA_demand_sale_residential,IDEA_unitprice_rent_residential,IDEA_price_rent_residential,IDEA_stock_rent_residential,IDEA_demand_rent_residential,GA_page_views,GA_mean_bounce,GA_exit_rate,TARGET,num_images,image_brightness,piscina,has_image,Num_anun_pro,Num_anunciosCP,im_size,bordes,descr_len,has_description,active_week,indicador_demanda_zona,diff_precio_zona
8088,6798266,Garaje,999.0,0,0,0,0,9300.0,0.0,112.47,958.0,8.52,0.07,0.07,0.14,0.1,0.08,0.55,0.01,0.0,0.0,0.09,0.43,0.47,0.0,0.0,1.0,0.15,5.47,1.5,0.0,948.99,146658.39,1284.0,50.09,5.5,761.92,84.0,52.37,79,10.53,27.62,62.1,1.0,0.579562091503268,0,1,2080.0,18,116467.0,997.0,0.0,0,23,102.46000000000001,-0.9999365238544531
8089,6798385,Piso,120.43,1,0,0,0,55800.0,-22.82,53195.22,24574.0,0.46,0.15,0.15,0.2,0.17,0.13,0.2,0.02,0.06,0.01,0.09,0.46,0.37,0.07,0.33,0.6,0.11,5.14,4.0,0.0,792.58,108281.0,903.0,48.59,2.97,457.6,81.0,51.43,53,25.0,45.16,32.35,10.0,0.4060348583877996,0,1,45.0,4,104625.8,619.2,67.0,1,32,100.02000000000001,-0.9957209510494875
8090,6798430,Piso,139.15,1,0,0,0,82700.0,-9.91,1330.5,8333.5,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,58,5.0,4.25,21.38,5.0,0.4984544662309369,0,1,1768.0,164,277706.8,573.0,0.0,0,9,92.93,-0.9949123914933256
8091,6798776,Piso,83.01,0,0,0,0,79600.0,-9.13,1330.5,8333.5,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,572,33.79,14.63,55.68,4.0,0.5297399237472766,0,1,1768.0,243,1642032.0,668.75,111.0,1,26,92.93,-0.9917913065052523
8092,6800155,Piso,107.5,1,0,0,0,66600.0,-2.92,10434.82,35251.0,3.38,0.1,0.1,0.19,0.15,0.2,0.27,0.03,0.01,0.01,0.07,0.52,0.36,0.46,0.26,0.28,0.14,5.67,3.5,0.0,832.74,121937.5,1455.0,49.25,4.08,535.93,108.0,51.27,155,10.32,10.73,67.96,3.0,0.5899124909222948,0,1,794.0,12,77168.0,772.3333333333335,0.0,0,41,100.52000000000001,-0.9949192423682548
8093,6782906,Piso,999.0,2,0,0,0,85400.0,-9.049999999999999,6079.55,5264.0,0.87,0.12,0.12,0.1,0.13,0.21,0.31,0.01,0.01,0.0,0.07,0.51,0.4,0.0,0.67,0.33,0.24,4.44,1.0,0.0,805.19,163368.75,930.0,49.2,4.0,803.91,96.0,51.74,184,10.28,7.94,39.52,3.0,0.4851521423384169,0,1,1347.0,32,150660.0,654.6666666666666,0.0,0,43,100.94,-0.9994767329401401
8094,6780718,Piso,125.41,0,0,0,0,86100.0,0.0,925.43,6534.0,5.765000000000001,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.42,3.0,0.0,874.98,125128.12,756.0,49.26,4.77,557.7,60.0,51.63,61,8.33,7.97,65.5,10.0,0.37635294117647067,0,1,2080.0,8,1555200.0,638.2,65.0,1,15,92.93,-0.9945132387335531
8095,6800318,Piso,112.05,2,0,0,1,90700.0,-11.77,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,3.0,0.0,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,118,52.39,37.68,45.83,0.0,0.0,0,0,1516.0,24,0.0,0.0,0.0,0,25,92.93,-0.9922721942650254
8096,6800353,Piso,69.01,1,0,0,1,63800.0,0.0,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,3.0,0.0,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,248,33.78,19.14,103.47,0.0,0.0,0,0,1516.0,24,0.0,0.0,0.0,0,13,92.93,-0.9911738882640997
8097,6800307,Piso,93.49,2,0,0,1,89300.0,0.0,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,3.0,0.0,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,39,0.0,2.42,66.62,0.0,0.0,0,0,1516.0,24,0.0,0.0,0.0,0,13,92.93,-0.990881003081
8098,6800359,Piso,76.86,1,0,0,1,68000.0,-1.02,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,3.0,0.0,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,45,22.73,19.19,40.75,0.0,0.0,0,0,1516.0,24,0.0,0.0,0.0,0,13,92.93,-0.991553645552508
8099,6800324,Piso,85.77,2,0,0,1,74700.0,-1.06,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,3.0,0.0,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,45,33.33,26.36,45.62,0.0,0.0,0,0,1516.0,24,0.0,0.0,0.0,0,13,92.93,-0.9916853119197516
8100,6800342,Piso,95.45,2,0,0,1,91700.0,0.0,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,3.0,0.0,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,14,25.0,31.25,31.75,0.0,0.0,0,0,1516.0,24,0.0,0.0,0.0,0,10,92.93,-0.9908282085138663
8101,6800309,Piso,105.98,2,0,0,1,88200.0,-10.27,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,3.0,0.0,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,23,0.0,3.7,29.56,0.0,0.0,0,0,1516.0,24,0.0,0.0,0.0,0,13,92.93,-0.992054788915503
8102,6800302,Piso,94.14,2,0,0,1,89100.0,-1.22,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,3.0,0.0,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,8,0.0,8.33,20.67,0.0,0.0,0,0,1516.0,24,0.0,0.0,0.0,0,7,92.93,-0.9909642484702804
8103,6800323,Piso,95.45,2,0,0,1,90000.0,-1.0999999999999999,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,3.0,0.0,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,6,40.0,40.0,5.8,0.0,0.0,0,0,1516.0,24,0.0,0.0,0.0,0,12,92.93,-0.9909982417257138
8104,6800337,Piso,99.91,2,0,0,1,93800.0,0.0,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,3.0,0.0,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,9,33.33,50.0,95.75,0.0,0.0,0,0,1516.0,24,0.0,0.0,0.0,0,20,92.93,-0.9910369741435158
8105,6800308,Piso,94.14,2,0,0,1,89700.0,0.0,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,3.0,0.0,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,3,0.0,0.0,9.0,0.0,0.0,0,0,1516.0,24,0.0,0.0,0.0,0,9,92.93,-0.9909034016586324
8106,6800350,Piso,85.77,2,0,0,1,81000.0,0.0,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,3.0,0.0,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,15,25.0,17.86,29.45,0.0,0.0,0,0,1516.0,24,0.0,0.0,0.0,0,9,92.93,-0.9909840731659958
8107,6800354,Piso,95.45,2,0,0,1,87700.0,-1.13,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,3.0,0.0,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,4,0.0,33.33,42.33,0.0,0.0,0,0,1516.0,24,0.0,0.0,0.0,0,9,92.93,-0.9912282866593901
8108,6800325,Piso,85.77,2,0,0,1,79800.0,-1.24,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,3.0,0.0,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,21,18.18,31.82,173.92,0.0,0.0,0,0,1516.0,24,0.0,0.0,0.0,0,19,92.93,-0.9911176424524255
8109,6800326,Piso,95.45,2,0,0,1,89300.0,0.0,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,3.0,0.0,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,20,16.67,18.05,36.61,0.0,0.0,0,0,1516.0,24,0.0,0.0,0.0,0,9,92.93,-0.9910682554011806
8110,6800344,Casa de pueblo,62.45,1,0,0,0,38900.0,-9.11,1579.82,390.0,0.25,0.12,0.12,0.15,0.22,0.12,0.28,0.0,0.0,0.0,0.05,0.55,0.39,0.0,0.0,0.0,0.1,5.31,3.0,0.0,758.38,64531.82,51.0,49.5,4.59,447.69,45.0,48.21,153,11.25,17.2,27.02,5.0,0.5511265795206971,0,1,1768.0,14,237215.6,741.2,0.0,0,39,97.71000000000001,-0.9903474236639394
8111,6800310,Casa de pueblo,59.1,1,0,0,0,35400.0,-9.229999999999999,1579.82,390.0,0.25,0.12,0.12,0.15,0.22,0.12,0.28,0.0,0.0,0.0,0.05,0.55,0.39,0.0,0.0,0.0,0.1,5.31,3.0,0.0,758.38,64531.82,51.0,49.5,4.59,447.69,45.0,48.21,201,11.9,9.88,27.31,5.0,0.5053381263616558,0,1,1768.0,14,174203.2,802.8,0.0,0,39,97.71000000000001,-0.9907179935174057
8112,6800313,Piso,81.29,1,0,0,0,26600.0,-9.22,1579.82,390.0,0.25,0.12,0.12,0.15,0.22,0.12,0.28,0.0,0.0,0.0,0.05,0.55,0.39,0.0,0.0,0.0,0.1,5.31,3.0,0.0,758.38,64531.82,51.0,49.5,4.59,447.69,45.0,48.21,499,24.8,23.88,44.63,4.0,0.5164665032679738,0,1,1768.0,14,183174.75,801.75,0.0,0,39,97.71000000000001,-0.9949292686812761
8113,6798912,Chalet,174.55,0,0,0,0,207000.0,-9.21,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,90,63.77,57.46,153.04,7.0,0.4823481170245876,0,1,1347.0,60,251841.1428571429,794.4285714285713,0.0,0,24,92.93,-0.9900573123116249
8114,6800154,Casa de pueblo,82.76,2,0,0,0,66000.0,0.0,1239.74,16979.0,13.7,0.06,0.06,0.13,0.17,0.2,0.37,0.03,0.0,0.01,0.05,0.48,0.42,0.56,0.11,0.33,0.16,3.84,4.0,0.0,1201.12,141867.53,2601.0,48.93,4.8,442.73,54.0,52.63,476,26.82,22.16,118.36,10.0,0.4848288671023965,0,1,1516.0,37,95816.0,661.0,87.0,1,40,101.56,-0.9943786523346474
8115,6798913,Chalet,124.43,1,0,0,0,72500.0,-10.38,925.43,6534.0,5.765000000000001,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.42,3.0,0.0,874.98,125128.12,756.0,49.26,4.77,557.7,60.0,51.63,7,66.67,75.0,20.22,0.0,0.0,0,0,2080.0,27,0.0,0.0,0.0,0,7,92.93,-0.9953435173841432
8116,6800148,Piso,112.97,2,0,1,0,82100.0,-9.98,808.65,6046.0,7.48,0.1,0.1,0.15,0.12,0.18,0.35,0.02,0.0,0.01,0.08,0.4,0.49,0.58,0.04,0.38,0.13,4.28,3.0,1.0,721.82,106981.88,603.0,48.47,4.24,388.92,39.0,50.97,291,10.54,28.29,115.29,10.0,0.4379116557734205,1,1,1516.0,8,276672.0,730.2,245.0,1,39,99.44,-0.9932068719224455
8117,6780844,Local,999.0,0,0,0,0,90500.0,-9.139999999999999,125.63,7483.0,59.56,0.05,0.05,0.21,0.07,0.16,0.46,0.02,0.01,0.0,0.01,0.46,0.49,0.33,0.0,0.67,0.11,7.18,2.0,1.0,848.47,98315.0,894.0,50.02,5.96,564.9,66.0,51.51,181,13.33,14.1,88.3,5.0,0.41069978213507613,0,1,2080.0,39,264709.8,794.8,0.0,0,39,101.53,-0.9990785679642924
8118,6811759,Casa de pueblo,244.0,1,1,0,0,89000.0,-6.32,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,623,46.36,22.72,72.8,10.0,0.44380522875817,0,1,1347.0,9,1487160.0,713.9,38.0,1,24,92.93,-0.9969418873029119
8119,6810827,Piso,116.47,0,0,0,0,67100.0,-9.08,1916.8899999999999,7593.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,3.0,0.0,940.32,129370.0,1083.0,49.1,4.64,564.4449999999999,54.0,51.55,329,26.68,18.48,79.82,3.0,0.4599549745824256,0,1,794.0,18,121919.33333333331,672.0,0.0,0,31,92.93,-0.9955467726615299
8120,6806558,Piso,100.0,2,0,0,0,90700.0,-8.38,1027.76,9317.0,9.07,0.07,0.07,0.24,0.15,0.17,0.3,0.03,0.01,0.0,0.03,0.54,0.39,1.0,0.0,0.0,0.14,4.92,3.0,0.0,910.93,137378.06,849.0,50.06,5.3,549.1,48.0,52.17,495,30.04,15.84,34.22,6.0,0.42805610021786494,0,1,161.0,2,91686.33333333331,644.6666666666666,0.0,0,36,102.23,-0.9933977812759912
8121,6811844,Piso,82.0,1,0,0,0,81900.0,-8.39,56.1,9819.0,175.02,0.12,0.12,0.52,0.02,0.07,0.15,0.03,0.01,0.0,0.02,0.59,0.36,0.0,0.0,1.0,0.17,6.82,3.0,0.0,1648.35,244712.86,414.0,50.41,7.9,741.75,42.0,53.55,760,47.87,38.43,134.85,4.0,0.4086606753812636,0,1,161.0,1,106361.5,797.5,0.0,0,37,103.96,-0.9959185615018153
8122,6806588,Chalet,123.54,3,0,0,0,162000.0,-1.82,4188.66,13182.0,3.15,0.05,0.05,0.15,0.14,0.12,0.49,0.04,0.0,0.01,0.05,0.49,0.4,0.37,0.37,0.26,0.19,4.28,2.0,0.0,1381.13,203002.0,966.0,48.91,6.58,470.25,36.0,52.63,5032,47.44,21.42,57.71,6.0,0.5807376543209876,0,1,534.0,12,32366.33333333333,662.3333333333334,0.0,0,37,101.53999999999999,-0.9935403780608099
8123,6809424,Piso,97.24,1,0,0,0,134000.0,-8.219999999999999,39.99,5000.0,125.02,0.01,0.01,0.07,0.2,0.37,0.34,0.04,0.0,0.01,0.03,0.52,0.39,0.41,0.35,0.24,0.22,5.57,2.0,1.0,1408.55,215906.56,768.0,50.88,9.09,638.0,240.0,52.22,650,40.36,25.36,63.5,6.0,0.4244101307189543,0,1,77.0,1,254016.0,604.6666666666666,47.0,1,36,103.1,-0.9936174531659672
8124,6811663,Piso,122.12,2,0,0,0,68300.0,-9.049999999999999,10434.82,35251.0,3.38,0.1,0.1,0.19,0.15,0.2,0.27,0.03,0.01,0.01,0.07,0.52,0.36,0.46,0.26,0.28,0.14,5.67,3.5,0.0,832.74,121937.5,1455.0,49.25,4.08,535.93,108.0,51.27,247,12.08,14.72,142.46,6.0,0.3826839143064633,0,1,794.0,12,130610.66666666669,732.3333333333335,266.0,1,37,100.52000000000001,-0.9954133392250324
8125,6811744,Piso,999.0,1,0,0,0,48800.0,-33.239999999999995,1650.59,16357.0,9.91,0.09,0.09,0.17,0.22,0.12,0.3,0.02,0.0,0.01,0.06,0.44,0.47,0.18,0.58,0.24,0.1,5.37,2.5,0.0,684.63,99660.82,1731.0,49.03,4.1,368.3,42.0,51.32,533,30.73,16.65,60.02,10.0,0.4603272331154685,0,1,1516.0,117,222768.0,544.1,159.0,1,37,100.35,-0.9995098490174087
8126,6806564,Local,1054.0,0,0,0,0,530000.0,0.0,39.9,7622.0,191.02,0.04,0.04,0.28,0.1,0.2,0.35,0.01,0.0,0.0,0.01,0.5,0.46,1.0,0.0,0.0,0.15,6.48,2.0,-0.5,1073.86,187711.5,753.0,49.02,4.98,572.83,51.0,51.06,13,22.22,33.33,136.63,3.0,0.3766350762527233,0,1,2080.0,19,89760.66666666669,863.6666666666665,0.0,0,31,100.08000000000001,-0.997321174782524
8127,6811802,Piso,85.0,1,0,0,0,56100.0,-11.09,925.43,6534.0,5.765000000000001,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.42,3.0,0.0,874.98,125128.12,756.0,49.26,4.77,557.7,60.0,51.63,156,36.67,38.39,66.91,5.0,0.4609751633986928,0,1,2080.0,19,193469.6,603.8,0.0,0,24,92.93,-0.9947254062476124
8128,6811748,Garaje,23.76,0,0,0,0,7300.0,-3.95,745.78,13621.0,18.26,0.07,0.07,0.18,0.07,0.15,0.45,0.02,0.01,0.01,0.03,0.46,0.48,0.53,0.13,0.33,0.15,5.15,2.5,0.0,956.84,150939.74,1788.0,50.19,5.12,638.08,90.0,51.67,57,19.84,29.84,37.29,1.0,0.3886579520697168,0,1,2080.0,20,84135.0,536.0,0.0,0,38,101.86,-0.9979644919406973
8129,6806530,Chalet,74.25,2,0,0,0,83200.0,-10.05,5328.79,10164.0,1.91,0.17,0.17,0.16,0.16,0.13,0.2,0.02,0.01,0.0,0.04,0.57,0.35,0.08,0.62,0.31,0.14,4.96,3.0,0.0,918.06,103644.56,1011.0,49.31,4.2,461.55,69.0,51.54,402,36.49,27.78,68.86,7.0,0.4589030501089325,1,1,1516.0,6,309243.4285714286,838.8571428571429,223.0,1,35,100.85,-0.9891886393213621
8130,6806544,Garaje,23.13,0,0,0,0,7100.0,-1.39,91.8,69.0,0.75,0.0,0.0,0.23,0.36,0.16,0.25,0.01,0.0,0.0,0.11,0.57,0.31,0.0,0.0,0.0,0.23,3.93,2.0,0.0,1548.61,188710.0,204.0,48.88,5.88,605.0,12.0,51.82,63,4.35,6.81,36.54,3.0,0.4653293391430646,0,1,534.0,3,106490.0,755.6666666666665,0.0,0,33,100.7,-0.9983733736571713
8131,6806540,Garaje,23.13,0,0,0,0,7100.0,-1.39,91.8,69.0,0.75,0.0,0.0,0.23,0.36,0.16,0.25,0.01,0.0,0.0,0.11,0.57,0.31,0.0,0.0,0.0,0.23,3.93,2.0,0.0,1548.61,188710.0,204.0,48.88,5.88,605.0,12.0,51.82,89,3.23,14.5,67.01,3.0,0.4710366739288308,0,1,534.0,3,107019.0,703.0,0.0,0,38,100.7,-0.9983733736571713
8132,6806545,Garaje,23.13,0,0,0,0,7100.0,-1.39,91.8,69.0,0.75,0.0,0.0,0.23,0.36,0.16,0.25,0.01,0.0,0.0,0.11,0.57,0.31,0.0,0.0,0.0,0.23,3.93,2.0,0.0,1548.61,188710.0,204.0,48.88,5.88,605.0,12.0,51.82,86,29.03,32.37,45.4,3.0,0.4847723311546841,0,1,534.0,3,106769.0,752.0,0.0,0,38,100.7,-0.9983733736571713
8133,6811853,Piso,83.38,1,0,0,0,41900.0,-9.11,34570.35,33987.0,0.98,0.16,0.16,0.21,0.12,0.13,0.21,0.05,0.03,0.01,0.06,0.49,0.37,0.44,0.33,0.22,0.13,4.72,2.5,0.0,795.02,119120.06,2013.0,48.71,3.23,480.62,39.0,50.73,162,36.76,20.95,53.46,4.0,0.415359477124183,0,1,794.0,17,60599.75,652.5,0.0,0,32,99.44,-0.9957814108758019
8134,6811694,Chalet,185.0,2,0,0,0,153000.0,-9.950000000000001,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,303,35.42,22.09,81.1,8.0,0.5271410675381263,0,1,1347.0,63,158108.0,570.25,0.0,0,6,92.93,-0.993066172899624
8135,6811687,Piso,119.45,2,0,0,1,102400.0,-10.02,925.43,6534.0,5.765000000000001,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.42,3.0,0.0,874.98,125128.12,756.0,49.26,4.77,557.7,60.0,51.63,385,75.15,27.68,62.5,8.0,0.4667856753812636,0,1,2080.0,8,405857.75,712.375,0.0,0,14,92.93,-0.9931489224571649
8136,6811723,Piso,49.72,1,0,0,0,57200.0,-9.06,1584.19,4622.0,3.41,0.16,0.16,0.12,0.1,0.12,0.26,0.01,0.0,0.0,0.03,0.49,0.45,0.0,0.35,0.08,0.12,5.64,3.0,0.0,812.62,119274.25,1011.0,49.05,4.57,524.14,66.0,51.09,49,50.0,49.71,66.0,6.0,0.4582200435729848,0,1,1347.0,33,288996.33333333326,561.0,0.0,0,15,92.93,-0.9903546450480627
8137,6811768,Casa de pueblo,999.0,2,0,0,0,78300.0,-0.38,116.99,8885.0,75.94,0.05,0.05,0.13,0.15,0.18,0.43,0.01,0.01,0.01,0.02,0.45,0.5,1.0,0.0,0.0,0.11,6.47,5.0,0.0,705.45,88494.47,1173.0,48.9,4.37,450.0,24.0,51.59,183,39.97,35.96,116.15,10.0,0.5002599128540305,0,1,1347.0,120,228864.0,389.6,253.0,1,37,100.49000000000001,-0.9991143132629827
8138,6806602,Piso,86.0,1,0,0,0,81400.0,-9.049999999999999,113.83,13247.0,116.38,0.17,0.17,0.34,0.15,0.07,0.1,0.06,0.01,0.04,0.04,0.57,0.29,0.39,0.26,0.36,0.19,4.57,1.0,0.0,1192.48,161703.12,1599.0,50.19,6.23,860.96,393.0,51.77,345,14.33,28.73,49.33,8.0,0.434125,0,1,1768.0,7,835200.0,702.375,0.0,0,37,101.96000000000001,-0.9941466087487554
8139,6806576,Piso,96.5,1,0,0,0,68000.0,-9.93,872.9,15212.0,17.43,0.02,0.02,0.1,0.13,0.2,0.51,0.04,0.01,0.01,0.04,0.51,0.39,0.5,0.05,0.45,0.14,4.93,3.5,0.0,1009.2,150150.08,2358.0,48.93,5.08,516.36,96.0,51.81,122,14.49,19.89,64.99,10.0,0.3847203703703704,0,1,1516.0,45,228039.0,643.4,132.0,1,35,100.74000000000001,-0.9953069408125841
8140,6806566,Garaje,24.0,0,0,0,0,5700.0,-10.94,872.9,15212.0,17.43,0.02,0.02,0.1,0.13,0.2,0.51,0.04,0.01,0.01,0.04,0.51,0.39,0.5,0.05,0.45,0.14,4.93,3.5,0.0,1009.2,150150.08,2358.0,48.93,5.08,516.36,96.0,51.81,17,0.0,8.33,53.04,1.0,0.3508355119825708,0,1,1516.0,45,211365.0,752.0,0.0,0,33,100.74000000000001,-0.9984182492610061
8141,6811702,Piso,90.85,2,0,0,0,47200.0,-10.440000000000001,925.43,6534.0,5.765000000000001,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.42,3.0,0.0,874.98,125128.12,756.0,49.26,4.77,557.7,60.0,51.63,282,31.71,13.3,42.39,4.0,0.4556655773420479,0,1,2080.0,8,227727.5,692.5,0.0,0,11,92.93,-0.9958479540849436
8142,6811806,Garaje,38.02,0,0,0,0,10700.0,-9.32,10434.82,35251.0,3.38,0.1,0.1,0.19,0.15,0.2,0.27,0.03,0.01,0.01,0.07,0.52,0.36,0.46,0.26,0.28,0.14,5.67,3.5,0.0,832.74,121937.5,1455.0,49.25,4.08,535.93,108.0,51.27,61,9.68,21.51,41.05,1.0,0.3946590413943355,0,1,794.0,12,76843.0,807.0,0.0,0,37,100.52000000000001,-0.9976920075786274
8143,6811774,Garaje,999.0,0,0,0,0,5600.0,-9.68,1650.59,16357.0,9.91,0.09,0.09,0.17,0.22,0.12,0.3,0.02,0.0,0.01,0.06,0.44,0.47,0.18,0.58,0.24,0.1,5.37,2.5,0.0,684.63,99660.82,1731.0,49.03,4.1,368.3,42.0,51.32,44,4.0,10.0,167.72,1.0,0.5223921568627451,0,1,1516.0,117,234166.0,738.0,0.0,0,35,100.35,-0.9999437531659321
8144,6806539,Garaje,30.0,0,0,0,0,9500.0,-7.7700000000000005,1027.76,9317.0,9.07,0.07,0.07,0.24,0.15,0.17,0.3,0.03,0.01,0.0,0.03,0.54,0.39,1.0,0.0,0.0,0.14,4.92,3.0,0.0,910.93,137378.06,849.0,50.06,5.3,549.1,48.0,52.17,38,9.52,17.86,171.79,1.0,0.3286895424836601,0,1,161.0,2,48238.0,593.0,0.0,0,37,102.23,-0.9976949254730584
8145,6785294,Piso,999.0,2,0,0,0,74500.0,-10.02,8178.94,11540.0,1.41,0.24,0.24,0.11,0.1,0.09,0.21,0.01,0.0,0.0,0.02,0.55,0.41,0.5,0.25,0.25,0.16,4.89,1.0,0.0,522.47,71767.93,906.0,47.98,3.06,350.0,9.0,51.84,122,15.28,14.05,34.47,5.0,0.4530315904139434,0,1,1516.0,27,254017.4,607.2,0.0,0,36,99.82,-0.9989608927751632
8146,6788805,Otro,999.0,0,0,0,0,70100.0,0.0,10456.23,28836.0,2.76,0.13,0.13,0.17,0.23,0.15,0.18,0.03,0.02,0.01,0.16,0.49,0.29,0.57,0.14,0.29,0.15,6.13,3.0,0.0,779.61,102244.62,1539.0,49.54,4.49,677.33,66.0,51.55,343,20.83,14.49,87.25,7.0,0.4889032057267352,0,1,794.0,13,86324.85714285714,627.0,0.0,0,37,101.09,-0.9993137030567459
